gene	p_values
ENSG00000160868.14	0.801052631578947
ENSG00000160877.5	0.817473684210526
ENSG00000160882.11	0.815789473684211
ENSG00000160883.10	0.821578947368421
ENSG00000160888.6	0.821578947368421
ENSG00000160908.14	0.821368421052632
ENSG00000160917.14	0.824631578947368
ENSG00000160932.10	0.743473684210526
ENSG00000160948.13	0.457578947368421
ENSG00000160949.16	0.0488421052631579
ENSG00000160951.3	0.819157894736842
ENSG00000160953.15	0.0201052631578947
ENSG00000160957.12	0.804315789473684
ENSG00000160959.7	0.0191578947368421
ENSG00000160961.11	0.263684210526316
ENSG00000160972.9	0.813578947368421
ENSG00000160991.15	0.815368421052632
ENSG00000160993.3	0.815052631578947
ENSG00000160999.10	0.0653684210526316
ENSG00000161010.14	0.00315789473684211
ENSG00000161011.19	0.808315789473684
ENSG00000161013.16	0.207578947368421
ENSG00000161016.17	0.804947368421053
ENSG00000161021.11	0.0171578947368421
ENSG00000161036.12	0.242526315789474
ENSG00000161040.16	0.818210526315789
ENSG00000161048.11	0.0606315789473684
ENSG00000161057.11	0.819894736842105
ENSG00000161091.12	0.00578947368421053
ENSG00000161179.13	0.00810526315789474
ENSG00000161180.10	0.0324210526315789
ENSG00000161202.17	0.00621052631578947
ENSG00000161203.13	0.0495789473684211
ENSG00000161204.11	0.0981052631578947
ENSG00000161217.11	0.72621052631579
ENSG00000161243.8	0.295263157894737
ENSG00000161249.20	0.810526315789474
ENSG00000161265.14	0.256
ENSG00000161267.11	0.342421052631579
ENSG00000161277.10	0.564526315789474
ENSG00000161281.10	0.0511578947368421
ENSG00000161298.17	0.446421052631579
ENSG00000161328.10	0.806315789473684
ENSG00000161381.13	0.765157894736842
ENSG00000161395.13	0.270526315789474
ENSG00000161405.16	0.813684210526316
ENSG00000161509.13	0.811263157894737
ENSG00000161513.11	0.149578947368421
ENSG00000161526.14	0.802421052631579
ENSG00000161533.11	0.0511578947368421
ENSG00000161542.16	0.611894736842105
ENSG00000161544.9	0.82221052631579
ENSG00000161547.16	0.804947368421053
ENSG00000161551.14	0.0522105263157895
ENSG00000161558.10	0.0253684210526316
ENSG00000161594.6	0.0118947368421053
ENSG00000161618.9	0.138105263157895
ENSG00000161634.11	0.816736842105263
ENSG00000161638.10	0.0421052631578947
ENSG00000161640.15	0.0305263157894737
ENSG00000161642.17	0.811473684210526
ENSG00000161643.12	0.220842105263158
ENSG00000161647.18	0.805894736842105
ENSG00000161649.12	0.809157894736842
ENSG00000161653.10	0.313157894736842
ENSG00000161654.9	0.170842105263158
ENSG00000161664.6	0.004
ENSG00000161671.16	0.749473684210526
ENSG00000161677.11	0.208526315789474
ENSG00000161682.14	0.758105263157895
ENSG00000161692.17	0.422526315789474
ENSG00000161714.11	0.00410526315789474
ENSG00000161791.13	0.802210526315789
ENSG00000161798.6	0.697052631578947
ENSG00000161800.12	0.821684210526316
ENSG00000161813.21	0.809052631578947
ENSG00000161835.10	0.820526315789474
ENSG00000161847.13	0.810947368421053
ENSG00000161860.7	0.353263157894737
ENSG00000161888.11	0.0214736842105263
ENSG00000161896.11	0.0218947368421053
ENSG00000161904.11	0.398
ENSG00000161912.17	0.375157894736842
ENSG00000161914.9	0.821684210526316
ENSG00000161920.9	0.817894736842105
ENSG00000161921.14	0.811684210526316
ENSG00000161929.14	0.0133684210526316
ENSG00000161940.10	0.805684210526316
ENSG00000161944.16	0.177368421052632
ENSG00000161955.16	0.331578947368421
ENSG00000161956.12	0.812210526315789
ENSG00000161958.10	0.0343157894736842
ENSG00000161960.14	0.803368421052632
ENSG00000161970.12	0.816315789473684
ENSG00000161980.5	0.0173684210526316
ENSG00000161981.10	0.346315789473684
ENSG00000161996.18	0.125473684210526
ENSG00000161999.11	0.822947368421053
ENSG00000162004.16	0.00905263157894737
ENSG00000162032.15	0.812315789473684
ENSG00000162062.14	0.817789473684211
ENSG00000162063.12	0.0378947368421053
ENSG00000162065.12	0.817789473684211
ENSG00000162066.14	0.00610526315789474
ENSG00000162073.13	0.762526315789474
ENSG00000162076.12	0.662631578947368
ENSG00000162078.11	0.816
ENSG00000162086.14	0.631578947368421
ENSG00000162104.9	0.80578947368421
ENSG00000162129.12	0.806315789473684
ENSG00000162139.9	0.0344210526315789
ENSG00000162144.9	0.801894736842105
ENSG00000162148.10	0.116842105263158
ENSG00000162174.12	0.0466315789473684
ENSG00000162188.5	0.800947368421053
ENSG00000162191.13	0.0147368421052632
ENSG00000162194.12	0.259157894736842
ENSG00000162222.13	0.484947368421053
ENSG00000162227.7	0.809052631578947
ENSG00000162231.13	0.815052631578947
ENSG00000162236.11	0.478842105263158
ENSG00000162241.12	0.812315789473684
ENSG00000162244.10	0.674315789473684
ENSG00000162267.12	0.800421052631579
ENSG00000162298.18	0.0138947368421053
ENSG00000162300.11	0.815263157894737
ENSG00000162302.12	0.807789473684211
ENSG00000162337.11	0.242210526315789
ENSG00000162341.16	0.00494736842105263
ENSG00000162365.11	0.0543157894736842
ENSG00000162366.7	0.0689473684210526
ENSG00000162367.11	0.544842105263158
ENSG00000162368.13	0.0651578947368421
ENSG00000162373.12	0.0143157894736842
ENSG00000162377.5	0.0221052631578947
ENSG00000162378.12	0.691684210526316
ENSG00000162383.11	0.801052631578947
ENSG00000162384.13	0.657052631578947
ENSG00000162385.10	0.817368421052632
ENSG00000162390.17	0.141052631578947
ENSG00000162391.11	0.0995789473684211
ENSG00000162396.5	0.822421052631579
ENSG00000162402.13	0.0561052631578947
ENSG00000162407.8	0.820421052631579
ENSG00000162408.10	0.814105263157895
ENSG00000162409.10	0.112210526315789
ENSG00000162413.16	0.806526315789474
ENSG00000162415.6	0.190736842105263
ENSG00000162419.12	0.818736842105263
ENSG00000162426.14	0.0897894736842105
ENSG00000162430.16	0.00273684210526316
ENSG00000162433.14	0.0328421052631579
ENSG00000162434.11	0.0453684210526316
ENSG00000162437.14	0.0242105263157895
ENSG00000162438.11	0.822
ENSG00000162441.11	0.810210526315789
ENSG00000162444.11	0.032
ENSG00000162458.12	0.377789473684211
ENSG00000162461.7	0.146736842105263
ENSG00000162482.4	0.398421052631579
ENSG00000162493.16	0.0497894736842105
ENSG00000162496.8	0.786736842105263
ENSG00000162511.7	0.410421052631579
ENSG00000162512.15	0.179263157894737
ENSG00000162517.12	0.036
ENSG00000162520.14	0.824947368421053
ENSG00000162521.18	0.201368421052632
ENSG00000162522.10	0.811789473684211
ENSG00000162526.6	0.736421052631579
ENSG00000162542.13	0.0861052631578947
ENSG00000162543.5	0.812315789473684
ENSG00000162545.5	0.0329473684210526
ENSG00000162551.13	0.548842105263158
ENSG00000162552.14	0.722
ENSG00000162571.13	0.811684210526316
ENSG00000162572.20	0.0432631578947368
ENSG00000162576.16	0.814631578947368
ENSG00000162585.16	0.484421052631579
ENSG00000162591.15	0.820315789473684
ENSG00000162595.5	0.774842105263158
ENSG00000162599.15	0.822
ENSG00000162600.11	0
ENSG00000162601.9	0.548
ENSG00000162604.12	0.0145263157894737
ENSG00000162607.12	0.720526315789474
ENSG00000162613.16	0.123684210526316
ENSG00000162614.18	0.813684210526316
ENSG00000162616.8	0.814947368421053
ENSG00000162618.13	0.00305263157894737
ENSG00000162623.15	0.0305263157894737
ENSG00000162627.16	0.0435789473684211
ENSG00000162630.5	0.00852631578947368
ENSG00000162636.15	0.820736842105263
ENSG00000162639.15	0.0776842105263158
ENSG00000162642.13	0.822947368421053
ENSG00000162645.12	0.819157894736842
ENSG00000162650.16	0.0627368421052632
ENSG00000162654.8	0.816736842105263
ENSG00000162664.16	0.642631578947368
ENSG00000162676.11	0.818105263157895
ENSG00000162687.16	0.815789473684211
ENSG00000162688.16	0.818315789473684
ENSG00000162692.10	0.800526315789474
ENSG00000162694.13	0.0481052631578947
ENSG00000162695.11	0.816631578947368
ENSG00000162702.7	0.806947368421053
ENSG00000162704.15	0.783473684210526
ENSG00000162706.12	0.822105263157895
ENSG00000162711.16	0.813157894736842
ENSG00000162714.12	0.00852631578947368
ENSG00000162729.13	0.224315789473684
ENSG00000162733.16	0.808315789473684
ENSG00000162734.12	0.794526315789474
ENSG00000162735.18	0.421263157894737
ENSG00000162736.15	0.0392631578947368
ENSG00000162738.5	0.788631578947368
ENSG00000162739.13	0.810105263157895
ENSG00000162745.10	0.800421052631579
ENSG00000162746.14	0.00926315789473684
ENSG00000162747.9	0.796
ENSG00000162755.13	0.781578947368421
ENSG00000162757.4	0.805263157894737
ENSG00000162769.12	0.0314736842105263
ENSG00000162772.16	0.809894736842105
ENSG00000162775.14	0.798842105263158
ENSG00000162777.16	0.008
ENSG00000162783.10	0.820631578947368
ENSG00000162804.13	0.668526315789474
ENSG00000162813.17	0.805368421052632
ENSG00000162817.6	0.262210526315789
ENSG00000162819.11	0.0434736842105263
ENSG00000162825.16	0.217052631578947
ENSG00000162836.11	0.404947368421053
ENSG00000162840.4	0.816421052631579
ENSG00000162851.7	0.679684210526316
ENSG00000162852.13	0.753684210526316
ENSG00000162869.15	0.0493684210526316
ENSG00000162877.12	0.366736842105263
ENSG00000162878.12	0.01
ENSG00000162881.6	0.092
ENSG00000162882.14	0.176105263157895
ENSG00000162885.12	0.284315789473684
ENSG00000162889.10	0.811894736842105
ENSG00000162892.15	0.768947368421053
ENSG00000162894.11	0.717052631578947
ENSG00000162896.5	0.823157894736842
ENSG00000162909.17	0.00505263157894737
ENSG00000162910.18	0.781894736842105
ENSG00000162913.9	0.767368421052632
ENSG00000162923.14	0.809789473684211
ENSG00000162924.13	0.818947368421053
ENSG00000162927.13	0.0233684210526316
ENSG00000162928.8	0.806947368421053
ENSG00000162929.13	0.822315789473684
ENSG00000162944.10	0.798842105263158
ENSG00000162946.21	0.0165263157894737
ENSG00000162959.13	0.819473684210526
ENSG00000162961.13	0.0817894736842105
ENSG00000162971.10	0.707473684210526
ENSG00000162972.10	0.814947368421053
ENSG00000162976.12	0.213473684210526
ENSG00000162980.16	0.162105263157895
ENSG00000162981.13	0.0305263157894737
ENSG00000162989.4	0.0173684210526316
ENSG00000162994.15	0.325157894736842
ENSG00000162997.15	0.104736842105263
ENSG00000162998.4	0.0181052631578947
ENSG00000162999.12	0.800315789473684
ENSG00000163001.11	0.821894736842105
ENSG00000163002.12	0.799473684210526
ENSG00000163006.11	0.785894736842105
ENSG00000163013.11	0.0267368421052632
ENSG00000163016.9	0.404526315789474
ENSG00000163017.13	0.819473684210526
ENSG00000163026.11	0.816105263157895
ENSG00000163029.15	0.816105263157895
ENSG00000163032.11	0.421052631578947
ENSG00000163040.14	0.0823157894736842
ENSG00000163041.9	0
ENSG00000163050.16	0.814
ENSG00000163053.10	0.00157894736842105
ENSG00000163069.12	0.0122105263157895
ENSG00000163071.10	0.816631578947368
ENSG00000163072.15	0.0251578947368421
ENSG00000163082.9	0.00378947368421053
ENSG00000163083.5	0.79778947368421
ENSG00000163093.11	0.516842105263158
ENSG00000163104.17	0.815684210526316
ENSG00000163106.10	0.582315789473684
ENSG00000163110.14	0.395684210526316
ENSG00000163121.9	0.821894736842105
ENSG00000163125.15	0.378631578947368
ENSG00000163126.14	0.00157894736842105
ENSG00000163131.10	0.002
ENSG00000163132.6	0.0448421052631579
ENSG00000163138.18	0.0408421052631579
ENSG00000163141.18	0.680736842105263
ENSG00000163145.12	0.00336842105263158
ENSG00000163154.5	0.818210526315789
ENSG00000163155.11	0.0473684210526316
ENSG00000163156.11	0.00663157894736842
ENSG00000163157.14	0.710315789473684
ENSG00000163159.12	0.816
ENSG00000163161.12	0.796526315789474
ENSG00000163162.8	0.00484210526315789
ENSG00000163166.14	0.822842105263158
ENSG00000163170.11	0.0506315789473684
ENSG00000163171.7	0.00863157894736842
ENSG00000163191.5	0.446526315789474
ENSG00000163207.6	0.824842105263158
ENSG00000163209.14	0.809578947368421
ENSG00000163214.20	0.545894736842105
ENSG00000163216.6	0.803578947368421
ENSG00000163219.11	0.669578947368421
ENSG00000163220.10	0.624105263157895
ENSG00000163221.8	0.644947368421053
ENSG00000163235.15	0.173894736842105
ENSG00000163239.12	0.239157894736842
ENSG00000163249.11	0.813473684210526
ENSG00000163251.3	0.816315789473684
ENSG00000163257.10	0.0249473684210526
ENSG00000163281.11	0.158947368421053
ENSG00000163291.14	0.316315789473684
ENSG00000163293.11	0.0849473684210526
ENSG00000163297.16	0.206947368421053
ENSG00000163312.10	0.0245263157894737
ENSG00000163319.10	0.0104210526315789
ENSG00000163320.10	0.409473684210526
ENSG00000163322.13	0.692842105263158
ENSG00000163328.13	0.0113684210526316
ENSG00000163344.5	0.808421052631579
ENSG00000163346.16	0.818526315789474
ENSG00000163347.5	0.578315789473684
ENSG00000163348.3	0.800421052631579
ENSG00000163349.21	0.191789473684211
ENSG00000163354.14	0.0349473684210526
ENSG00000163357.10	0.819789473684211
ENSG00000163359.15	0.453473684210526
ENSG00000163364.9	0.814526315789474
ENSG00000163374.19	0.787263157894737
ENSG00000163376.11	0.817263157894737
ENSG00000163378.13	0.0533684210526316
ENSG00000163382.11	0.111157894736842
ENSG00000163389.10	0.164421052631579
ENSG00000163393.12	0.0226315789473684
ENSG00000163395.16	0.738736842105263
ENSG00000163399.15	0.816
ENSG00000163406.10	0.0913684210526316
ENSG00000163412.12	0.182210526315789
ENSG00000163421.8	0.827473684210526
ENSG00000163428.3	0
ENSG00000163430.11	0.818
ENSG00000163431.12	0.443578947368421
ENSG00000163435.15	0.821684210526316
ENSG00000163444.11	0.00757894736842105
ENSG00000163453.11	0.819157894736842
ENSG00000163462.17	0.816526315789474
ENSG00000163463.11	0.827368421052632
ENSG00000163464.7	0.167052631578947
ENSG00000163466.15	0.0192631578947368
ENSG00000163467.11	0.802947368421053
ENSG00000163468.14	0.0296842105263158
ENSG00000163472.18	0.818736842105263
ENSG00000163479.13	0.803263157894737
ENSG00000163481.7	0.742
ENSG00000163482.11	0.795473684210526
ENSG00000163485.16	0.815789473684211
ENSG00000163491.16	0.0152631578947368
ENSG00000163501.6	0.811789473684211
ENSG00000163507.13	0.819473684210526
ENSG00000163510.13	0.819789473684211
ENSG00000163512.13	0.804526315789474
ENSG00000163513.17	0.70621052631579
ENSG00000163516.13	0.55
ENSG00000163517.14	0.0415789473684211
ENSG00000163520.13	0.810421052631579
ENSG00000163521.15	0.291157894736842
ENSG00000163527.9	0.819578947368421
ENSG00000163528.12	0.0142105263157895
ENSG00000163531.15	0.112947368421053
ENSG00000163535.17	0.800526315789474
ENSG00000163536.12	0.458526315789474
ENSG00000163539.16	0.811894736842105
ENSG00000163541.11	0.808210526315789
ENSG00000163545.8	0.479894736842105
ENSG00000163558.12	0.0703157894736842
ENSG00000163563.7	0.821473684210526
ENSG00000163564.14	0.810526315789474
ENSG00000163565.18	0.639894736842105
ENSG00000163568.14	0.271789473684211
ENSG00000163576.17	0.378631578947368
ENSG00000163577.7	0.817894736842105
ENSG00000163584.17	0.0112631578947368
ENSG00000163586.9	0.564210526315789
ENSG00000163590.13	0.809368421052632
ENSG00000163596.16	0.0141052631578947
ENSG00000163597.14	0.729578947368421
ENSG00000163599.14	0.819263157894737
ENSG00000163602.10	0.811157894736842
ENSG00000163605.14	0.0550526315789474
ENSG00000163606.10	0.679052631578947
ENSG00000163607.15	0.811052631578947
ENSG00000163608.14	0.0121052631578947
ENSG00000163611.11	0.815684210526316
ENSG00000163617.10	0.606210526315789
ENSG00000163624.5	0.805894736842105
ENSG00000163625.15	0.730315789473684
ENSG00000163626.16	0.818947368421053
ENSG00000163629.12	0.0116842105263158
ENSG00000163631.16	0.790210526315789
ENSG00000163633.10	0.814631578947368
ENSG00000163634.11	0.0161052631578947
ENSG00000163635.17	0.593473684210526
ENSG00000163636.10	0.810842105263158
ENSG00000163637.12	0.00978947368421053
ENSG00000163638.13	0.764
ENSG00000163644.14	0.806210526315789
ENSG00000163655.15	0.791368421052632
ENSG00000163659.12	0.141157894736842
ENSG00000163660.11	0.819157894736842
ENSG00000163661.3	0.765368421052632
ENSG00000163666.8	0.809473684210526
ENSG00000163681.14	0.817263157894737
ENSG00000163682.15	0.612
ENSG00000163683.11	0.0362105263157895
ENSG00000163684.11	0.118736842105263
ENSG00000163686.14	0.245894736842105
ENSG00000163687.13	0.437368421052632
ENSG00000163694.14	0.783684210526316
ENSG00000163697.16	0.278315789473684
ENSG00000163701.18	0.291473684210526
ENSG00000163702.18	0.125473684210526
ENSG00000163703.17	0.163157894736842
ENSG00000163704.11	0.805684210526316
ENSG00000163710.7	0.012
ENSG00000163714.17	0.812736842105263
ENSG00000163719.19	0.814105263157895
ENSG00000163728.10	0.127789473684211
ENSG00000163734.4	0.819473684210526
ENSG00000163736.3	0.823789473684211
ENSG00000163738.18	0.811473684210526
ENSG00000163739.4	0.809263157894737
ENSG00000163743.13	0.0909473684210526
ENSG00000163749.17	0.285263157894737
ENSG00000163751.3	0.824631578947368
ENSG00000163754.17	0.00326315789473684
ENSG00000163755.8	0.676631578947368
ENSG00000163762.6	0.814
ENSG00000163781.12	0.754421052631579
ENSG00000163785.12	0.442210526315789
ENSG00000163788.13	0.830526315789474
ENSG00000163794.6	0.806210526315789
ENSG00000163795.13	0.804842105263158
ENSG00000163798.13	0.427789473684211
ENSG00000163803.12	0.0298947368421053
ENSG00000163806.15	0.767263157894737
ENSG00000163807.5	0.124315789473684
ENSG00000163808.16	0.816210526315789
ENSG00000163811.11	0.0151578947368421
ENSG00000163812.13	0.812210526315789
ENSG00000163814.7	0.812842105263158
ENSG00000163815.5	0.125684210526316
ENSG00000163818.16	0.814105263157895
ENSG00000163820.14	0.0877894736842105
ENSG00000163823.3	0.818105263157895
ENSG00000163827.12	0.815578947368421
ENSG00000163832.15	0.807473684210526
ENSG00000163840.9	0.00852631578947368
ENSG00000163848.19	0.807473684210526
ENSG00000163864.15	0.184210526315789
ENSG00000163866.8	0.504842105263158
ENSG00000163867.16	0.812631578947368
ENSG00000163870.14	0.0642105263157895
ENSG00000163872.15	0.809263157894737
ENSG00000163874.10	0.822315789473684
ENSG00000163875.15	0.0594736842105263
ENSG00000163877.10	0.817263157894737
ENSG00000163879.10	0.0174736842105263
ENSG00000163882.9	0.749368421052632
ENSG00000163884.3	0.813052631578947
ENSG00000163900.10	0.821578947368421
ENSG00000163902.11	0.205157894736842
ENSG00000163904.12	0.0726315789473684
ENSG00000163909.7	0.0176842105263158
ENSG00000163913.11	0.0278947368421053
ENSG00000163918.10	0.145263157894737
ENSG00000163923.9	0.807263157894737
ENSG00000163930.9	0.815894736842105
ENSG00000163931.15	0.0301052631578947
ENSG00000163932.13	0.780736842105263
ENSG00000163933.9	0.101578947368421
ENSG00000163935.13	0.819684210526316
ENSG00000163938.16	0.0271578947368421
ENSG00000163939.18	0.759473684210526
ENSG00000163945.15	0.352947368421053
ENSG00000163946.13	0.292421052631579
ENSG00000163947.11	0.792105263157895
ENSG00000163950.12	0.0298947368421053
ENSG00000163956.10	0.459368421052632
ENSG00000163958.13	0.0165263157894737
ENSG00000163959.9	0.0242105263157895
ENSG00000163960.11	0.798
ENSG00000163961.4	0.527368421052632
ENSG00000163964.14	0.555368421052632
ENSG00000163975.11	0.0835789473684211
ENSG00000163993.6	0.0207368421052632
ENSG00000163995.19	0.773368421052632
ENSG00000164002.11	0.609473684210526
ENSG00000164008.14	0.652631578947368
ENSG00000164010.13	0.0144210526315789
ENSG00000164011.17	0.799263157894737
ENSG00000164022.16	0.0186315789473684
ENSG00000164023.14	0.177894736842105
ENSG00000164024.11	0.183263157894737
ENSG00000164031.16	0.0207368421052632
ENSG00000164032.11	0.824947368421053
ENSG00000164035.9	0.775052631578947
ENSG00000164037.16	0.806736842105263
ENSG00000164038.14	0.00442105263157895
ENSG00000164039.14	0.276526315789474
ENSG00000164040.16	0.0331578947368421
ENSG00000164045.11	0.0383157894736842
ENSG00000164047.4	0.475578947368421
ENSG00000164048.13	0.383157894736842
ENSG00000164050.12	0.818947368421053
ENSG00000164051.13	0.816105263157895
ENSG00000164053.19	0.0196842105263158
ENSG00000164054.15	0.810736842105263
ENSG00000164056.10	0.82221052631579
ENSG00000164061.4	0.00547368421052632
ENSG00000164062.12	0.622105263157895
ENSG00000164066.12	0.823052631578947
ENSG00000164068.15	0.817789473684211
ENSG00000164070.11	0.814526315789474
ENSG00000164073.9	0.796736842105263
ENSG00000164074.14	0.199263157894737
ENSG00000164077.13	0.805473684210526
ENSG00000164078.12	0.758315789473684
ENSG00000164080.13	0.0301052631578947
ENSG00000164081.12	0.104105263157895
ENSG00000164082.14	0.044
ENSG00000164086.9	0.0504210526315789
ENSG00000164087.7	0.829894736842105
ENSG00000164088.17	0.203684210526316
ENSG00000164089.8	0.405052631578947
ENSG00000164091.11	0.0246315789473684
ENSG00000164096.12	0.628
ENSG00000164099.3	0.556526315789474
ENSG00000164104.11	0.824842105263158
ENSG00000164105.3	0.816421052631579
ENSG00000164106.7	0.814315789473684
ENSG00000164107.8	0.802421052631579
ENSG00000164109.13	0.241263157894737
ENSG00000164111.14	0.180105263157895
ENSG00000164114.18	0.0567368421052632
ENSG00000164116.16	0.0545263157894737
ENSG00000164117.13	0.787052631578947
ENSG00000164118.12	0.110631578947368
ENSG00000164120.13	0.817157894736842
ENSG00000164124.10	0.0337894736842105
ENSG00000164125.15	0.768947368421053
ENSG00000164128.6	0.317263157894737
ENSG00000164129.11	0.597368421052632
ENSG00000164134.12	0.810421052631579
ENSG00000164136.16	0.0384210526315789
ENSG00000164142.15	0.806526315789474
ENSG00000164144.15	0.731578947368421
ENSG00000164151.11	0.825263157894737
ENSG00000164161.9	0.785263157894737
ENSG00000164162.12	0.818842105263158
ENSG00000164163.10	0.809368421052632
ENSG00000164164.15	0.774210526315789
ENSG00000164167.10	0.809473684210526
ENSG00000164168.7	0.820526315789474
ENSG00000164169.12	0.822315789473684
ENSG00000164171.10	0.629894736842105
ENSG00000164172.18	0.00578947368421053
ENSG00000164176.12	0.822
ENSG00000164180.13	0.763789473684211
ENSG00000164181.13	0.116631578947368
ENSG00000164182.10	0.0524210526315789
ENSG00000164185.5	0.813684210526316
ENSG00000164187.6	0.818105263157895
ENSG00000164188.8	0.808210526315789
ENSG00000164190.17	0.82
ENSG00000164197.11	0.0717894736842105
ENSG00000164209.16	0.825473684210526
ENSG00000164211.12	0.820421052631579
ENSG00000164219.9	0.523578947368421
ENSG00000164221.12	0.391368421052632
ENSG00000164236.11	0.0185263157894737
ENSG00000164237.8	0.175368421052632
ENSG00000164241.13	0.0682105263157895
ENSG00000164244.20	0.0109473684210526
ENSG00000164252.12	0.0547368421052632
ENSG00000164253.13	0.115052631578947
ENSG00000164258.11	0
ENSG00000164266.10	0.814421052631579
ENSG00000164283.12	0.0103157894736842
ENSG00000164284.14	0.804526315789474
ENSG00000164291.16	0.259789473684211
ENSG00000164292.12	0.818
ENSG00000164294.13	0.808736842105263
ENSG00000164296.6	0.798526315789474
ENSG00000164300.16	0.434210526315789
ENSG00000164305.18	0.139789473684211
ENSG00000164306.10	0.0843157894736842
ENSG00000164307.12	0.558315789473684
ENSG00000164308.16	0.570947368421053
ENSG00000164309.14	0.00821052631578947
ENSG00000164318.17	0.155473684210526
ENSG00000164323.12	0.107263157894737
ENSG00000164327.12	0.813578947368421
ENSG00000164329.13	0.805578947368421
ENSG00000164330.16	0.826315789473684
ENSG00000164331.9	0.0331578947368421
ENSG00000164332.7	0.169368421052632
ENSG00000164338.9	0.571578947368421
ENSG00000164342.12	0.806736842105263
ENSG00000164344.15	0.171578947368421
ENSG00000164346.9	0.365473684210526
ENSG00000164347.17	0.0577894736842105
ENSG00000164366.3	0.117157894736842
ENSG00000164398.12	0.794
ENSG00000164402.13	0.422631578947368
ENSG00000164403.14	0.500526315789474
ENSG00000164404.8	0.0424210526315789
ENSG00000164405.10	0.820105263157895
ENSG00000164406.7	0.345578947368421
ENSG00000164414.17	0.0972631578947368
ENSG00000164430.15	0.800631578947368
ENSG00000164440.14	0.782105263157895
ENSG00000164442.9	0.791052631578947
ENSG00000164463.12	0.80178947368421
ENSG00000164465.18	0.00231578947368421
ENSG00000164466.12	0.754842105263158
ENSG00000164484.11	0.816421052631579
ENSG00000164494.11	0.163263157894737
ENSG00000164506.14	0.787894736842105
ENSG00000164530.13	0.803052631578947
ENSG00000164535.14	0.216315789473684
ENSG00000164542.12	0.805684210526316
ENSG00000164543.5	0.644421052631579
ENSG00000164548.10	0.819789473684211
ENSG00000164574.15	0.0224210526315789
ENSG00000164576.11	0.0231578947368421
ENSG00000164587.11	0.112
ENSG00000164591.13	0.786210526315789
ENSG00000164597.13	0.821263157894737
ENSG00000164603.11	0.816526315789474
ENSG00000164609.9	0.0241052631578947
ENSG00000164610.8	0.0238947368421053
ENSG00000164611.12	0.0189473684210526
ENSG00000164615.4	0.210842105263158
ENSG00000164619.8	0.808
ENSG00000164620.8	0.813052631578947
ENSG00000164626.8	0.823263157894737
ENSG00000164631.18	0.810736842105263
ENSG00000164638.10	0.0585263157894737
ENSG00000164647.8	0.00726315789473684
ENSG00000164649.19	0.0185263157894737
ENSG00000164654.15	0.466526315789474
ENSG00000164659.14	0.0293684210526316
ENSG00000164663.14	0.795157894736842
ENSG00000164669.12	0.186736842105263
ENSG00000164674.15	0.552315789473684
ENSG00000164683.16	0.82021052631579
ENSG00000164684.13	0.0537894736842105
ENSG00000164687.10	0.805368421052632
ENSG00000164691.16	0.486
ENSG00000164692.17	0.814315789473684
ENSG00000164694.16	0.528421052631579
ENSG00000164695.4	0.0518947368421053
ENSG00000164707.15	0.819052631578947
ENSG00000164713.9	0
ENSG00000164715.5	0.0310526315789474
ENSG00000164733.20	0.0609473684210526
ENSG00000164736.5	0.813894736842105
ENSG00000164741.14	0.808526315789474
ENSG00000164742.14	0.267157894736842
ENSG00000164743.4	0.819368421052632
ENSG00000164751.14	0.724315789473684
ENSG00000164754.14	0.0810526315789474
ENSG00000164758.7	0.817789473684211
ENSG00000164761.8	0.816315789473684
ENSG00000164764.10	0.0352631578947368
ENSG00000164776.9	0.813263157894737
ENSG00000164808.16	0.807157894736842
ENSG00000164815.10	0.730842105263158
ENSG00000164818.15	0.219789473684211
ENSG00000164821.4	0.811368421052632
ENSG00000164823.9	0.000842105263157895
ENSG00000164825.3	0.812
ENSG00000164828.17	0.217473684210526
ENSG00000164830.18	0.818105263157895
ENSG00000164841.4	0.0408421052631579
ENSG00000164845.16	0.304947368421053
ENSG00000164849.9	0.805894736842105
ENSG00000164850.14	0.152842105263158
ENSG00000164855.15	0.302315789473684
ENSG00000164867.10	0.819052631578947
ENSG00000164877.18	0.199263157894737
ENSG00000164879.6	0.558210526315789
ENSG00000164880.15	0.143684210526316
ENSG00000164885.12	0.810421052631579
ENSG00000164889.13	0.818105263157895
ENSG00000164896.19	0.0883157894736842
ENSG00000164897.12	0.824947368421053
ENSG00000164898.12	0.798736842105263
ENSG00000164902.13	0.816315789473684
ENSG00000164904.17	0.119368421052632
ENSG00000164916.10	0.0462105263157895
ENSG00000164919.10	0.815473684210526
ENSG00000164920.9	0.759368421052632
ENSG00000164924.17	0.208736842105263
ENSG00000164929.16	0.70021052631579
ENSG00000164930.11	0.620947368421053
ENSG00000164932.12	0.820736842105263
ENSG00000164933.11	0.309789473684211
ENSG00000164934.13	0.0344210526315789
ENSG00000164938.13	0.0189473684210526
ENSG00000164941.13	0.432526315789474
ENSG00000164944.11	0.00536842105263158
ENSG00000164946.19	0.112315789473684
ENSG00000164949.7	0.815263157894737
ENSG00000164951.15	0.792105263157895
ENSG00000164953.15	0.806631578947368
ENSG00000164961.15	0.759157894736842
ENSG00000164967.9	0.0129473684210526
ENSG00000164970.14	0.820421052631579
ENSG00000164972.12	0.456736842105263
ENSG00000164975.15	0.0535789473684211
ENSG00000164976.8	0.0517894736842105
ENSG00000164978.17	0.418842105263158
ENSG00000164983.7	0.000947368421052632
